Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Condition_Drizzle,Condition_Fair,Condition_Foggy,Condition_Mixed,Condition_Mostly Cloudy,Condition_Partly Cloudy,Condition_Rain Shower,Condition_Thunderstorms,Condition_Wintry
75,63,65,6,0,29.62,0,1,0,0,0,0,0,0,0
75,63,65,5,0,29.62,0,1,0,0,0,0,0,0,0
73,63,69,2,0,29.59,0,1,0,0,0,0,0,0,0
73,63,69,3,0,29.62,0,1,0,0,0,0,0,0,0
75,63,65,5,0,29.59,0,1,0,0,0,0,0,0,0
79,59,51,9,0,29.56,0,1,0,0,0,0,0,0,0
77,59,54,7,0,29.56,0,1,0,0,0,0,0,0,0
77,61,57,13,0,29.59,0,0,0,0,1,0,0,0,0
77,59,54,9,0,29.56,0,0,0,0,1,0,0,0,0
75,63,65,8,0,29.59,0,0,0,0,1,0,0,0,0
75,61,61,9,0,29.59,0,0,0,0,1,0,0,0,0
77,57,50,8,0,29.59,0,0,0,0,1,0,0,0,0
79,57,47,9,0,29.59,0,0,0,0,1,0,0,0,0
79,59,51,15,0,29.59,0,0,0,0,1,0,0,0,0
79,61,54,15,0,29.59,1,0,0,0,0,0,0,0,0
66,63,88,23,0,29.62,0,0,0,0,0,0,0,1,0
68,63,83,16,0,29.62,1,0,0,0,0,0,0,0,0
66,63,88,15,0,29.62,1,0,0,0,0,0,0,0,0
68,63,83,12,0,29.68,0,0,0,0,0,1,0,0,0
70,64,83,14,0,29.68,0,0,0,0,1,0,0,0,0
72,64,78,12,0,29.68,0,0,0,0,1,0,0,0,0
72,64,78,13,0,29.71,0,0,0,0,1,0,0,0,0
73,61,65,12,0,29.71,0,0,0,0,1,0,0,0,0
73,61,65,8,0,29.71,0,0,0,0,1,0,0,0,0
73,57,57,12,0,29.71,0,0,0,0,1,0,0,0,0
72,57,60,9,0,29.71,0,0,0,0,1,0,0,0,0
72,57,60,6,0,29.71,0,0,0,0,1,0,0,0,0
73,57,57,6,0,29.71,0,0,0,0,0,1,0,0,0
73,63,69,7,0,29.71,0,0,0,0,0,1,0,0,0
73,61,65,6,0,29.71,0,0,0,0,0,1,0,0,0
72,61,69,6,0,29.74,0,0,0,0,0,1,0,0,0
72,61,69,6,0,29.74,0,0,0,0,0,1,0,0,0
70,61,73,3,0,29.74,0,0,0,0,0,1,0,0,0
70,61,73,5,0,29.77,0,0,0,0,0,1,0,0,0
70,61,73,2,0,29.77,0,1,0,0,0,0,0,0,0
70,55,60,7,0,29.77,0,1,0,0,0,0,0,0,0
70,54,56,5,0,29.77,0,1,0,0,0,0,0,0,0
70,54,56,7,0,29.8,0,1,0,0,0,0,0,0,0
70,54,56,8,0,29.8,0,1,0,0,0,0,0,0,0
68,54,60,9,0,29.8,0,1,0,0,0,0,0,0,0
68,52,56,8,0,29.8,0,1,0,0,0,0,0,0,0
68,54,60,2,0,29.8,0,1,0,0,0,0,0,0,0
66,54,64,0,0,29.8,0,1,0,0,0,0,0,0,0
64,54,68,5,0,29.8,0,1,0,0,0,0,0,0,0
64,54,68,6,0,29.8,0,1,0,0,0,0,0,0,0
64,54,68,5,0,29.8,0,1,0,0,0,0,0,0,0
63,52,68,8,0,29.8,0,1,0,0,0,0,0,0,0
63,52,68,8,0,29.77,0,1,0,0,0,0,0,0,0
64,48,56,9,0,29.77,0,1,0,0,0,0,0,0,0
63,48,59,8,0,29.77,0,1,0,0,0,0,0,0,0
63,46,55,8,0,29.77,0,1,0,0,0,0,0,0,0
63,46,55,6,0,29.77,0,1,0,0,0,0,0,0,0
61,48,63,6,0,29.77,0,1,0,0,0,0,0,0,0
63,48,59,7,0,29.77,0,1,0,0,0,0,0,0,0
61,48,63,5,0,29.77,0,1,0,0,0,0,0,0,0
61,48,63,7,0,29.77,0,1,0,0,0,0,0,0,0
61,46,59,6,0,29.77,0,1,0,0,0,0,0,0,0
59,48,67,5,0,29.77,0,1,0,0,0,0,0,0,0
59,48,67,2,0,29.77,0,1,0,0,0,0,0,0,0
61,50,68,5,0,29.77,0,1,0,0,0,0,0,0,0
63,50,63,5,0,29.77,0,1,0,0,0,0,0,0,0
66,50,56,2,0,29.77,0,1,0,0,0,0,0,0,0
68,52,56,2,0,29.77,0,1,0,0,0,0,0,0,0
68,52,56,5,0,29.77,0,1,0,0,0,0,0,0,0
70,54,56,5,0,29.77,0,1,0,0,0,0,0,0,0
68,52,56,6,0,29.77,0,1,0,0,0,0,0,0,0
70,54,56,6,0,29.77,0,1,0,0,0,0,0,0,0
68,54,60,7,0,29.74,0,1,0,0,0,0,0,0,0
70,54,56,7,0,29.74,0,1,0,0,0,0,0,0,0
70,54,56,8,0,29.74,0,1,0,0,0,0,0,0,0
70,54,56,8,0,29.74,0,1,0,0,0,0,0,0,0
70,54,56,8,0,29.71,0,0,0,0,0,1,0,0,0
72,54,53,9,0,29.71,0,1,0,0,0,0,0,0,0
70,54,56,9,0,29.71,0,1,0,0,0,0,0,0,0
72,52,50,9,0,29.71,0,1,0,0,0,0,0,0,0
70,52,53,8,0,29.71,0,1,0,0,0,0,0,0,0
72,52,50,7,0,29.71,0,0,0,0,0,1,0,0,0
72,54,53,6,0,29.71,0,0,0,0,0,1,0,0,0
70,54,56,7,0,29.71,0,1,0,0,0,0,0,0,0
68,54,60,6,0,29.71,0,1,0,0,0,0,0,0,0
70,48,46,10,0,29.71,0,1,0,0,0,0,0,0,0
68,48,49,15,0,29.71,0,1,0,0,0,0,0,0,0
68,48,49,12,0,29.71,0,1,0,0,0,0,0,0,0
66,50,56,15,0,29.74,0,1,0,0,0,0,0,0,0
66,50,56,16,0,29.74,0,1,0,0,0,0,0,0,0
66,52,60,15,0,29.74,0,1,0,0,0,0,0,0,0
66,54,64,14,0,29.77,0,0,0,0,1,0,0,0,0
66,52,60,14,0,29.77,0,0,0,0,1,0,0,0,0
66,54,64,13,0,29.77,0,0,0,0,1,0,0,0,0
66,52,60,8,0,29.77,0,0,0,0,1,0,0,0,0
66,52,60,7,0,29.77,0,0,0,0,1,0,0,0,0
66,54,64,8,0,29.77,0,0,0,0,1,0,0,0,0
66,54,64,6,0,29.77,0,0,0,0,1,0,0,0,0
66,54,64,7,0,29.77,0,0,0,0,1,0,0,0,0
66,52,60,7,0,29.77,0,0,0,0,1,0,0,0,0
66,50,56,9,0,29.77,0,0,0,0,1,0,0,0,0
64,52,64,6,0,29.77,0,1,0,0,0,0,0,0,0
63,50,63,9,0,29.77,0,1,0,0,0,0,0,0,0
63,50,63,7,0,29.77,0,1,0,0,0,0,0,0,0
61,48,63,9,0,29.77,0,1,0,0,0,0,0,0,0
61,48,63,5,0,29.77,0,1,0,0,0,0,0,0,0
61,48,63,8,0,29.77,0,1,0,0,0,0,0,0,0
61,46,59,12,0,29.77,0,1,0,0,0,0,0,0,0
61,48,63,10,0,29.8,0,1,0,0,0,0,0,0,0
61,48,63,9,0,29.8,0,1,0,0,0,0,0,0,0
61,48,63,9,0,29.8,0,1,0,0,0,0,0,0,0
61,48,63,10,0,29.8,0,1,0,0,0,0,0,0,0
61,50,68,10,0,29.82,0,1,0,0,0,0,0,0,0
63,50,63,13,0,29.82,0,1,0,0,0,0,0,0,0
64,50,59,13,0,29.82,0,1,0,0,0,0,0,0,0
64,57,77,10,0,29.82,0,1,0,0,0,0,0,0,0
66,50,56,12,0,29.82,0,1,0,0,0,0,0,0,0
66,50,56,14,0,29.82,0,1,0,0,0,0,0,0,0
66,50,56,14,0,29.85,0,1,0,0,0,0,0,0,0
66,50,56,13,0,29.85,0,0,0,0,0,1,0,0,0
68,50,52,14,0,29.85,0,0,0,0,0,1,0,0,0
66,50,56,14,0,29.85,0,0,0,0,0,1,0,0,0
66,50,56,13,0,29.85,0,0,0,0,0,1,0,0,0
66,48,52,13,0,29.85,0,0,0,0,1,0,0,0,0
66,48,52,13,0,29.88,0,0,0,0,1,0,0,0,0
68,48,49,13,0,29.88,0,0,0,0,0,1,0,0,0
66,48,52,14,0,29.88,0,0,0,0,0,1,0,0,0
66,48,52,14,0,29.88,0,0,0,0,0,1,0,0,0
66,48,52,12,0,29.88,0,1,0,0,0,0,0,0,0
66,48,52,13,0,29.88,0,1,0,0,0,0,0,0,0
66,48,52,14,0,29.91,0,1,0,0,0,0,0,0,0
66,48,52,14,0,29.91,0,1,0,0,0,0,0,0,0
64,48,56,14,0,29.91,0,1,0,0,0,0,0,0,0
63,50,63,12,0,29.94,0,1,0,0,0,0,0,0,0
63,50,63,9,0,29.94,0,1,0,0,0,0,0,0,0
63,50,63,13,0,29.94,0,1,0,0,0,0,0,0,0
63,50,63,9,0,29.97,0,1,0,0,0,0,0,0,0
61,50,68,9,0,29.97,0,1,0,0,0,0,0,0,0
63,50,63,8,0,29.97,0,1,0,0,0,0,0,0,0
61,50,68,6,0,29.97,0,1,0,0,0,0,0,0,0
61,50,68,5,0,30.0,0,1,0,0,0,0,0,0,0
59,50,72,2,0,30.0,0,1,0,0,0,0,0,0,0
61,50,68,6,0,30.0,0,1,0,0,0,0,0,0,0
61,50,68,6,0,30.0,0,1,0,0,0,0,0,0,0
61,50,68,6,0,30.0,0,1,0,0,0,0,0,0,0
61,50,68,7,0,30.0,0,1,0,0,0,0,0,0,0
61,50,68,7,0,30.0,0,1,0,0,0,0,0,0,0
59,48,67,5,0,30.0,0,1,0,0,0,0,0,0,0
59,48,67,6,0,30.03,0,1,0,0,0,0,0,0,0
59,48,67,5,0,30.03,0,1,0,0,0,0,0,0,0
59,48,67,6,0,30.03,0,1,0,0,0,0,0,0,0
59,48,67,6,0,30.03,0,1,0,0,0,0,0,0,0
59,48,67,6,0,30.03,0,0,0,0,0,1,0,0,0
59,48,67,8,0,30.03,0,1,0,0,0,0,0,0,0
59,48,67,7,0,30.03,0,1,0,0,0,0,0,0,0
57,48,72,5,0,30.03,0,1,0,0,0,0,0,0,0
57,48,72,9,0,30.06,0,1,0,0,0,0,0,0,0
57,48,72,6,0,30.06,0,1,0,0,0,0,0,0,0
59,48,67,2,0,30.06,0,1,0,0,0,0,0,0,0
59,48,67,2,0,30.06,1,0,0,0,0,0,0,0,0
59,50,72,2,0,30.09,0,0,0,0,1,0,0,0,0
61,50,68,7,0,30.09,0,0,0,0,1,0,0,0,0
63,48,59,12,0,30.09,0,0,0,0,1,0,0,0,0
63,46,55,7,0,30.12,0,0,0,0,1,0,0,0,0
64,48,56,8,0,30.12,0,0,0,0,1,0,0,0,0
66,48,52,10,0,30.12,0,0,0,0,1,0,0,0,0
64,52,64,12,0,30.12,0,0,0,0,1,0,0,0,0
64,52,64,10,0,30.12,0,0,0,0,1,0,0,0,0
64,48,56,13,24,30.12,0,0,0,0,1,0,0,0,0
64,48,56,17,0,30.12,0,0,0,0,1,0,0,0,0
66,46,49,15,0,30.12,0,0,0,0,1,0,0,0,0
66,45,46,17,0,30.12,0,0,0,0,1,0,0,0,0
68,48,49,16,0,30.09,0,0,0,0,1,0,0,0,0
68,50,52,16,0,30.09,0,0,0,0,1,0,0,0,0
66,46,49,18,0,30.09,0,0,0,0,1,0,0,0,0
68,46,46,20,0,30.09,0,0,0,0,1,0,0,0,0
66,48,52,17,0,30.09,0,0,0,0,1,0,0,0,0
66,48,52,16,0,30.09,0,0,0,0,1,0,0,0,0
68,50,52,16,0,30.09,0,0,0,0,1,0,0,0,0
66,48,52,16,0,30.09,0,0,0,0,1,0,0,0,0
64,50,59,17,0,30.12,0,0,0,0,1,0,0,0,0
64,52,64,15,0,30.12,0,0,0,0,1,0,0,0,0
64,48,56,15,0,30.12,0,0,0,0,1,0,0,0,0
64,50,59,13,0,30.12,0,0,0,0,0,1,0,0,0
64,50,59,12,0,30.12,0,0,0,0,0,1,0,0,0
63,50,63,13,0,30.12,0,0,0,0,0,1,0,0,0
63,48,59,10,0,30.12,0,0,0,0,0,1,0,0,0
63,50,63,13,0,30.12,0,0,0,0,0,1,0,0,0
63,52,68,12,0,30.12,0,0,0,0,0,1,0,0,0
63,52,68,10,0,30.12,0,1,0,0,0,0,0,0,0
61,52,72,12,0,30.15,0,1,0,0,0,0,0,0,0
63,52,68,9,0,30.15,0,1,0,0,0,0,0,0,0
61,52,72,9,0,30.15,0,1,0,0,0,0,0,0,0
63,52,68,10,0,30.15,0,1,0,0,0,0,0,0,0
61,54,77,14,0,30.12,0,1,0,0,0,0,0,0,0
61,54,77,9,0,30.12,0,1,0,0,0,0,0,0,0
61,54,77,9,0,30.12,0,1,0,0,0,0,0,0,0
61,54,77,8,0,30.12,0,0,0,0,0,1,0,0,0
61,54,77,12,0,30.12,0,0,0,0,0,1,0,0,0
63,54,72,14,0,30.12,0,0,0,0,0,1,0,0,0
63,54,72,13,0,30.12,0,0,0,0,0,1,0,0,0
63,52,68,14,0,30.09,0,0,0,0,0,1,0,0,0
63,54,72,13,0,30.09,0,0,0,0,1,0,0,0,0
63,52,68,14,0,30.09,0,0,0,0,1,0,0,0,0
63,52,68,14,0,30.09,0,0,0,0,1,0,0,0,0
63,50,63,13,0,30.09,0,0,0,0,1,0,0,0,0
63,52,68,9,0,30.09,0,0,0,0,1,0,0,0,0
63,52,68,10,0,30.09,0,0,0,0,1,0,0,0,0
63,50,63,13,0,30.09,0,0,0,0,1,0,0,0,0
63,52,68,10,0,30.09,0,0,0,0,1,0,0,0,0
64,50,59,14,0,30.09,0,0,0,0,1,0,0,0,0
64,50,59,16,0,30.09,0,0,0,0,1,0,0,0,0
66,50,56,18,0,30.09,0,0,0,0,1,0,0,0,0
66,50,56,22,0,30.09,0,0,0,0,0,1,0,0,0
68,50,52,22,0,30.09,0,0,0,0,0,1,0,0,0
68,50,52,20,0,30.09,0,0,0,0,0,1,0,0,0
70,50,49,21,0,30.09,0,0,0,0,0,1,0,0,0
70,48,46,22,0,30.09,0,0,0,0,0,1,0,0,0
70,50,49,23,0,30.09,0,0,0,0,0,1,0,0,0
68,50,52,22,0,30.09,0,0,0,0,0,1,0,0,0
68,48,49,20,0,30.09,0,0,0,0,0,1,0,0,0
70,48,46,21,0,30.06,0,0,0,0,0,1,0,0,0
70,48,46,22,0,30.06,0,0,0,0,0,1,0,0,0
70,50,49,24,0,30.06,0,0,0,0,0,1,0,0,0
70,48,46,22,0,30.03,0,0,0,0,0,1,0,0,0
70,50,49,22,0,30.03,0,0,0,0,0,1,0,0,0
68,50,52,23,0,30.03,0,0,0,0,0,1,0,0,0
68,52,56,22,0,30.03,0,0,0,0,0,1,0,0,0
66,52,60,23,0,30.03,0,0,0,1,0,0,0,0,0
66,52,60,20,0,30.03,0,0,0,0,1,0,0,0,0
66,52,60,21,0,30.03,0,0,0,1,0,0,0,0,0
64,52,64,18,0,30.06,0,0,0,0,1,0,0,0,0
64,52,64,18,0,30.06,0,0,0,0,1,0,0,0,0
64,52,64,22,0,30.06,0,0,0,0,0,1,0,0,0
64,52,64,22,0,30.06,0,0,0,1,0,0,0,0,0
64,52,64,15,0,30.06,0,0,0,0,1,0,0,0,0
64,52,64,18,0,30.03,0,0,0,0,1,0,0,0,0
64,52,64,16,0,30.06,0,0,0,0,1,0,0,0,0
64,52,64,17,0,30.06,0,1,0,0,0,0,0,0,0
64,52,64,17,0,30.03,0,1,0,0,0,0,0,0,0
64,52,64,17,0,30.03,0,1,0,0,0,0,0,0,0
64,52,64,17,0,30.03,0,1,0,0,0,0,0,0,0
64,52,64,12,0,30.06,0,1,0,0,0,0,0,0,0
63,52,68,10,0,30.03,0,1,0,0,0,0,0,0,0
63,52,68,13,0,30.03,0,1,0,0,0,0,0,0,0
63,52,68,12,0,30.03,0,1,0,0,0,0,0,0,0
63,52,68,13,0,30.03,0,1,0,0,0,0,0,0,0
63,52,68,14,0,30.0,0,1,0,0,0,0,0,0,0
63,52,68,14,0,30.0,0,1,0,0,0,0,0,0,0
63,52,68,14,0,30.0,0,1,0,0,0,0,0,0,0
63,52,68,8,0,30.0,0,1,0,0,0,0,0,0,0
63,54,72,6,0,30.0,0,1,0,0,0,0,0,0,0
63,55,77,8,0,30.0,0,1,0,0,0,0,0,0,0
64,55,73,10,0,30.0,0,1,0,0,0,0,0,0,0
63,57,82,15,0,30.0,1,0,0,0,0,0,0,0,0
63,57,82,18,32,30.0,0,0,0,0,0,0,1,0,0
61,59,94,17,0,30.0,1,0,0,0,0,0,0,0,0
61,59,94,14,0,30.0,1,0,0,0,0,0,0,0,0
63,59,88,15,0,29.97,0,0,0,0,1,0,0,0,0
64,59,83,18,0,30.0,0,0,0,0,1,0,0,0,0
64,57,77,17,31,30.0,0,0,0,0,1,0,0,0,0
66,55,68,18,30,30.0,0,0,0,0,1,0,0,0,0
68,55,64,23,0,30.0,0,0,0,1,0,0,0,0,0
68,54,60,21,33,30.0,0,0,0,1,0,0,0,0,0
68,52,56,25,0,30.0,0,0,0,1,0,0,0,0,0
68,52,56,26,38,30.0,0,0,0,1,0,0,0,0,0
70,52,53,23,0,30.0,0,0,0,0,0,1,0,0,0
72,48,43,26,38,29.97,0,0,0,0,0,1,0,0,0
72,48,43,25,0,29.97,0,0,0,0,0,1,0,0,0
70,48,46,23,0,29.97,0,0,0,1,0,0,0,0,0
72,50,46,23,0,29.97,0,0,0,1,0,0,0,0,0
72,52,50,21,0,29.97,0,0,0,1,0,0,0,0,0
70,52,53,21,0,29.94,0,0,0,1,0,0,0,0,0
68,52,56,24,0,29.97,0,0,0,1,0,0,0,0,0
68,54,60,23,0,29.94,0,0,0,1,0,0,0,0,0
66,54,64,23,0,29.94,1,0,0,0,0,0,0,0,0
68,54,60,17,0,29.94,0,0,0,0,1,0,0,0,0
66,54,64,21,0,29.94,0,0,0,1,0,0,0,0,0
66,52,60,20,0,29.94,0,0,0,0,1,0,0,0,0
66,52,60,20,0,29.94,0,0,0,0,0,1,0,0,0
66,54,64,18,0,29.94,0,0,0,0,1,0,0,0,0
66,54,64,21,0,29.94,0,0,0,1,0,0,0,0,0
66,54,64,23,0,29.94,0,0,0,1,0,0,0,0,0
66,55,68,22,0,29.94,0,0,0,1,0,0,0,0,0
66,55,68,18,0,29.94,0,0,0,0,1,0,0,0,0
66,55,68,17,0,29.94,0,0,0,0,1,0,0,0,0
64,57,77,18,0,29.94,1,0,0,0,0,0,0,0,0
66,55,68,17,0,29.94,1,0,0,0,0,0,0,0,0
66,55,68,20,0,29.94,0,0,0,0,1,0,0,0,0
66,55,68,20,0,29.91,0,0,0,0,1,0,0,0,0
66,55,68,17,0,29.91,0,0,0,0,1,0,0,0,0
66,55,68,18,0,29.91,0,0,0,0,1,0,0,0,0
66,55,68,20,0,29.91,1,0,0,0,0,0,0,0,0
66,57,73,13,0,29.91,0,0,0,0,1,0,0,0,0
66,55,68,17,0,29.91,0,0,0,0,1,0,0,0,0
66,55,68,17,0,29.91,0,0,0,0,1,0,0,0,0
66,54,64,18,0,29.91,0,0,0,0,1,0,0,0,0
66,54,64,18,0,29.88,0,0,0,0,1,0,0,0,0
66,54,64,18,0,29.88,0,0,0,0,1,0,0,0,0
66,55,68,18,0,29.88,0,0,0,0,1,0,0,0,0
66,55,68,17,0,29.85,0,0,0,0,1,0,0,0,0
66,55,68,20,0,29.85,0,0,0,0,1,0,0,0,0
64,57,77,13,0,29.85,0,0,0,0,1,0,0,0,0
64,59,83,10,0,29.85,0,0,0,0,1,0,0,0,0
64,57,77,10,0,29.85,0,0,0,0,1,0,0,0,0
64,57,77,10,0,29.85,0,0,0,0,1,0,0,0,0
64,57,77,10,0,29.85,0,0,0,0,1,0,0,0,0
64,57,77,14,0,29.85,0,0,0,0,1,0,0,0,0
64,59,83,12,0,29.85,0,0,0,0,1,0,0,0,0
66,59,78,10,0,29.85,0,0,0,0,1,0,0,0,0
66,59,78,15,0,29.85,0,0,0,0,1,0,0,0,0
66,57,73,14,0,29.85,0,0,0,0,1,0,0,0,0
68,55,64,13,0,29.88,0,0,0,0,1,0,0,0,0
68,55,64,15,0,29.88,0,0,0,0,1,0,0,0,0
68,55,64,21,0,29.88,0,0,0,1,0,0,0,0,0
70,57,64,16,0,29.88,0,0,0,0,1,0,0,0,0
68,54,60,17,0,29.88,0,0,0,0,1,0,0,0,0
68,55,64,17,0,29.88,0,0,0,0,1,0,0,0,0
68,55,64,17,0,29.85,0,0,0,0,1,0,0,0,0
68,55,64,17,0,29.85,0,0,0,0,1,0,0,0,0
70,54,56,16,0,29.85,0,0,0,0,1,0,0,0,0
68,54,60,17,0,29.85,0,0,0,0,1,0,0,0,0
70,54,56,18,0,29.85,0,0,0,0,1,0,0,0,0
70,55,60,16,0,29.85,0,0,0,0,1,0,0,0,0
68,55,64,17,0,29.85,0,0,0,0,1,0,0,0,0
68,55,64,18,0,29.85,0,0,0,0,1,0,0,0,0
68,55,64,20,0,29.85,0,0,0,0,1,0,0,0,0
68,57,68,16,0,29.85,0,0,0,0,1,0,0,0,0
66,57,73,14,0,29.85,0,0,0,0,1,0,0,0,0
66,57,73,14,0,29.85,0,0,0,0,1,0,0,0,0
66,57,73,12,0,29.85,0,0,0,0,1,0,0,0,0
66,57,73,12,0,29.85,0,0,0,0,1,0,0,0,0
66,59,78,12,0,29.85,0,0,0,0,1,0,0,0,0
66,57,73,9,0,29.85,0,0,0,0,1,0,0,0,0
66,57,73,9,0,29.88,0,0,0,0,1,0,0,0,0
66,57,73,7,0,29.88,0,0,0,0,1,0,0,0,0
66,57,73,7,0,29.88,0,0,0,0,1,0,0,0,0
64,57,77,8,0,29.88,0,0,0,0,1,0,0,0,0
64,57,77,7,0,29.88,0,0,0,0,1,0,0,0,0
63,59,88,7,0,29.88,0,0,0,0,0,1,0,0,0
63,59,88,7,0,29.88,0,0,0,0,0,1,0,0,0
63,59,88,7,0,29.85,0,0,0,0,0,1,0,0,0
63,57,82,5,0,29.85,0,1,0,0,0,0,0,0,0
61,57,88,5,0,29.85,0,1,0,0,0,0,0,0,0
61,57,88,8,0,29.85,0,1,0,0,0,0,0,0,0
61,57,88,7,0,29.85,0,1,0,0,0,0,0,0,0
61,57,88,7,0,29.85,0,1,0,0,0,0,0,0,0
61,57,88,5,0,29.85,0,1,0,0,0,0,0,0,0
59,57,94,6,0,29.85,0,1,0,0,0,0,0,0,0
61,57,88,10,0,29.85,0,0,0,0,0,1,0,0,0
61,57,88,9,0,29.85,0,1,0,0,0,0,0,0,0
61,55,82,9,0,29.85,0,1,0,0,0,0,0,0,0
59,55,88,10,0,29.85,0,1,0,0,0,0,0,0,0
59,55,88,8,0,29.85,0,1,0,0,0,0,0,0,0
61,54,77,13,0,29.85,0,1,0,0,0,0,0,0,0
59,54,82,9,0,29.88,0,1,0,0,0,0,0,0,0
59,54,82,9,0,29.88,0,1,0,0,0,0,0,0,0
61,54,77,8,0,29.88,0,1,0,0,0,0,0,0,0
63,54,72,10,0,29.88,0,1,0,0,0,0,0,0,0
64,54,68,12,0,29.91,0,1,0,0,0,0,0,0,0
66,54,64,12,0,29.91,0,1,0,0,0,0,0,0,0
66,54,64,7,0,29.91,0,1,0,0,0,0,0,0,0
68,52,56,9,0,29.91,0,1,0,0,0,0,0,0,0
70,52,53,8,0,29.91,0,0,0,0,0,1,0,0,0
68,52,56,8,0,29.91,0,0,0,0,0,1,0,0,0
70,54,56,5,0,29.91,0,0,0,0,1,0,0,0,0
70,50,49,5,0,29.91,0,0,0,0,1,0,0,0,0
70,50,49,7,0,29.91,0,0,0,0,1,0,0,0,0
68,54,60,7,0,29.91,0,0,0,0,1,0,0,0,0
70,54,56,6,0,29.91,0,0,0,0,0,1,0,0,0
68,54,60,12,0,29.91,0,0,0,0,0,1,0,0,0
68,55,64,9,0,29.91,0,1,0,0,0,0,0,0,0
68,55,64,9,0,29.91,0,0,0,0,0,1,0,0,0
68,55,64,8,0,29.94,0,1,0,0,0,0,0,0,0
68,55,64,7,0,29.94,0,1,0,0,0,0,0,0,0
68,55,64,7,0,29.94,0,1,0,0,0,0,0,0,0
66,54,64,5,0,29.94,0,1,0,0,0,0,0,0,0
66,54,64,2,0,29.94,0,1,0,0,0,0,0,0,0
66,55,68,2,0,29.94,0,1,0,0,0,0,0,0,0
64,55,73,1,0,29.94,0,1,0,0,0,0,0,0,0
64,55,73,2,0,29.94,0,1,0,0,0,0,0,0,0
64,54,68,3,0,29.94,0,1,0,0,0,0,0,0,0
64,57,77,2,0,29.94,0,1,0,0,0,0,0,0,0
63,57,82,0,0,29.97,0,1,0,0,0,0,0,0,0
63,55,77,1,0,29.97,0,1,0,0,0,0,0,0,0
63,55,77,2,0,29.97,0,1,0,0,0,0,0,0,0
61,55,82,3,0,29.97,0,1,0,0,0,0,0,0,0
61,54,77,2,0,29.97,0,1,0,0,0,0,0,0,0
59,54,82,3,0,29.97,0,1,0,0,0,0,0,0,0
61,54,77,2,0,29.97,0,1,0,0,0,0,0,0,0
59,54,82,5,0,29.97,0,1,0,0,0,0,0,0,0
59,54,82,5,0,29.97,0,1,0,0,0,0,0,0,0
59,54,82,5,0,30.0,0,1,0,0,0,0,0,0,0
59,54,82,5,0,30.0,0,1,0,0,0,0,0,0,0
59,54,82,6,0,30.0,0,1,0,0,0,0,0,0,0
57,52,82,5,0,30.0,0,1,0,0,0,0,0,0,0
59,52,77,3,0,30.0,0,1,0,0,0,0,0,0,0
57,52,82,6,0,30.0,0,1,0,0,0,0,0,0,0
57,52,82,3,0,30.0,0,1,0,0,0,0,0,0,0
57,52,82,5,0,30.03,0,1,0,0,0,0,0,0,0
57,52,82,5,0,30.03,0,1,0,0,0,0,0,0,0
57,52,82,3,0,30.03,0,1,0,0,0,0,0,0,0
57,54,88,6,0,30.03,0,1,0,0,0,0,0,0,0
61,55,82,9,0,30.03,0,1,0,0,0,0,0,0,0
61,57,88,7,0,30.06,0,1,0,0,0,0,0,0,0
61,57,88,6,0,30.06,0,1,0,0,0,0,0,0,0
66,59,78,5,0,30.06,0,1,0,0,0,0,0,0,0
64,59,83,6,0,30.06,0,1,0,0,0,0,0,0,0
66,59,78,6,0,30.09,0,1,0,0,0,0,0,0,0
66,57,73,7,0,30.09,0,0,0,0,0,1,0,0,0
68,59,73,8,0,30.09,0,0,0,0,0,1,0,0,0
68,59,73,7,0,30.09,0,0,0,0,0,1,0,0,0
68,57,68,7,0,30.09,0,0,0,0,0,1,0,0,0
70,59,68,6,0,30.09,0,0,0,0,0,1,0,0,0
68,57,68,8,0,30.09,0,0,0,0,0,1,0,0,0
72,55,57,7,0,30.06,0,0,0,0,0,1,0,0,0
72,55,57,8,0,30.06,0,0,0,0,0,1,0,0,0
73,50,44,12,0,30.06,0,0,0,0,0,1,0,0,0
73,50,44,13,0,30.06,0,0,0,0,0,1,0,0,0
72,52,50,14,0,30.06,0,0,0,0,0,1,0,0,0
73,55,53,16,0,30.06,0,0,0,0,0,1,0,0,0
72,55,57,18,0,30.06,0,0,0,0,0,1,0,0,0
70,55,60,20,0,30.06,0,0,0,0,0,1,0,0,0
70,55,60,18,0,30.06,0,0,0,0,0,1,0,0,0
68,55,64,20,0,30.06,0,0,0,0,0,1,0,0,0
68,57,68,20,0,30.06,0,0,0,0,0,1,0,0,0
66,57,73,20,0,30.06,0,1,0,0,0,0,0,0,0
66,57,73,18,0,30.06,0,1,0,0,0,0,0,0,0
66,57,73,16,0,30.06,0,1,0,0,0,0,0,0,0
66,57,73,18,0,30.06,0,1,0,0,0,0,0,0,0
64,57,77,16,0,30.06,0,1,0,0,0,0,0,0,0
64,57,77,16,0,30.06,0,1,0,0,0,0,0,0,0
64,57,77,14,0,30.06,0,1,0,0,0,0,0,0,0
64,57,77,14,0,30.06,0,1,0,0,0,0,0,0,0
63,57,82,12,0,30.06,0,1,0,0,0,0,0,0,0
63,57,82,12,0,30.06,0,1,0,0,0,0,0,0,0
63,57,82,13,0,30.06,0,1,0,0,0,0,0,0,0
63,57,82,15,0,30.06,0,1,0,0,0,0,0,0,0
